id,idTienda,nombre,precio,categario,marca,peso,volumen,imagen
1129,1,Edamame Casa Barberá 100g,1.4,0.1,,CASA BARBERA,Frutos secos,https://www.ahorramas.com/edamame-casa-barbera-100g-42688.html
1130,1,Tortilla mexicana Keto Protein 8 uds 320g,3.49,0.32,,BESTDIET,"Pan hamburguesa, Tortillas wrap y Pan de perritos",https://www.ahorramas.com/tortilla-mexicana-keto-protein-8-uds-320g-59472.html
1131,1,Avellana cruda c/piel Frumesa 200g,2.26,0.2,,FRUMESA,Frutos secos,https://www.ahorramas.com/avellana-cruda-c-piel-frumesa-200g-57707.html
1132,1,Masa quebrada brisa Alipende 230g,1.49,0.23,,ALIPENDE,Pizzas y masas,https://www.ahorramas.com/masa-quebrada-brisa-alipende-230g-50114.html
1133,1,Copos avena integrales sin gluten bio Ecocesta 500g,3.05,0.5,,ECOCESTA,Cereales,https://www.ahorramas.com/copos-avena-integrales-sin-gluten-bio-ecocesta-500g-40536.html
1134,1,Torreznos Tendilla 125g sabor jamón,2.89,0.13,,TENDILLA,Cortezas,https://www.ahorramas.com/torreznos-tendilla-125g-sabor-jamon-44339.html
1135,1,Atún claro Alipende pack 3 en aceite girasol,2.65,0.16,,ALIPENDE,Atún,https://www.ahorramas.com/atun-claro-alipende-pack-3-en-aceite-girasol-83613.html
1136,1,Picatostes Alipende pack 2 150g natural,1.28,0.15,,ALIPENDE,Pan tostado y Biscotes,https://www.ahorramas.com/picatostes-alipende-pack-2-150g-natural-38178.html
1137,1,Galleta fina zero chocoleche Gullón 150g,2.25,0.15,,GULLON,Cereales,https://www.ahorramas.com/galleta-fina-zero-chocoleche-gullon-150g-60938.html
1138,1,Maíz dulce reducido en azúcar Alipende pack-3,2.25,0.42,,ALIPENDE,"Maíz, guisantes y zanahoria",https://www.ahorramas.com/maiz-dulce-reducido-en-azucar-alipende-pack-3-79416.html
1139,1,TORTITAS DE ARROZ INTEGRAL VITALDAY 125G YOGUR,1.6,0.13,,VITALDAY,,https://www.ahorramas.com/tortitas-de-arroz-integral-vitalday-125g-yogur-8000.html
1140,1,Tomate frito Celorrio 550g,1.0,0.55,,CELORRIO,Tomate frito,https://www.ahorramas.com/tomate-frito-celorrio-550g-68082.html
1141,1,Mermelada de melocotón La Vieja Fábrica 280g,2.59,0.28,,LA VIEJA FABRICA,Mermelada,https://www.ahorramas.com/mermelada-de-melocoton-la-vieja-fabrica-280g-62555.html
1142,1,Menestra de verduras Celorrio 210g,1.39,0.21,,CELORRIO,Mezclas y menestra,https://www.ahorramas.com/menestra-de-verduras-celorrio-210g-67574.html
1143,1,Mayonesa sin gluten Alipende 450ml,1.29,0.45,,ALIPENDE,Mayonesa,https://www.ahorramas.com/mayonesa-sin-gluten-alipende-450ml-84985.html
1144,1,Aceituna negra sin hueso Excelencia 150g,1.25,0.15,,EXCELENCIA,Aceitunas y encurtidos,https://www.ahorramas.com/aceituna-negra-sin-hueso-excelencia-150g-74248.html
1145,1,Caldo en pastillas Calnort 24p carne,1.25,0.24,,CALNORT,Especias,https://www.ahorramas.com/caldo-en-pastillas-calnort-24p-carne-57051.html
1146,1,Champiñon Alipende bote 185g entero,1.35,0.18,,ALIPENDE,Champiñones y setas,https://www.ahorramas.com/champinon-alipende-bote-185g-entero-52239.html
1147,1,Alubia blanca cocida Alipende 215g,0.65,0.3,,ALIPENDE,Legumbres,https://www.ahorramas.com/alubia-blanca-cocida-alipende-215g-60131.html
1148,1,Salsa Alipende 300ml ali-oli,1.3,0.3,,ALIPENDE,,https://www.ahorramas.com/salsa-alipende-300ml-ali-oli-84973.html
1149,1,Hojaldres de Astorga Dulma 360g,2.09,0.36,,DULMA,Palmeras y hojaldres,https://www.ahorramas.com/hojaldres-de-astorga-dulma-360g-37538.html
1150,1,Salsa boloñesa para pasta y pizza Gallo 350g,3.19,0.35,,GALLO,Salsas,https://www.ahorramas.com/salsa-bolonesa-para-pasta-y-pizza-gallo-350g-27750.html
1151,1,Crema de cacao y avellanas 0% azúcar Nocilla 190g,2.99,0.18,,NOCILLA,Cremas de cacao,https://www.ahorramas.com/crema-de-cacao-y-avellanas-0-azucar-nocilla-190g-38542.html
1152,1,Masa pizza Buitoni 350g finissima rectangular,3.15,0.35,,BUITONI,Pizzas y masas,https://www.ahorramas.com/masa-pizza-buitoni-350g-finissima-rectangular-18753.html
1153,1,Vinagre ecológico Parras 500ml sidra,1.99,0.5,,PARRAS,Vinagres,https://www.ahorramas.com/vinagre-ecologico-parras-500ml-sidra-50625.html
1154,1,Piquitos integrales artesanos Delicias del Pan 140g,1.98,0.14,,EL OBRADOR DE ANTEQUERA,Pan de picos y Colines,https://www.ahorramas.com/piquitos-integrales-artesanos-delicias-del-pan-140g-9465.html
1155,1,Golosinas Alipende 200g taco relleno rojo,1.15,0.2,,ALIPENDE,Golosinas y regaliz,https://www.ahorramas.com/golosinas-alipende-200g-taco-relleno-rojo-84438.html
1156,1,Mermelada diet la vieja fabrica 280g frambuesa,2.99,0.28,,LA VIEJA FABRICA,Mermelada,https://www.ahorramas.com/mermelada-diet-la-vieja-fabrica-280g-frambuesa-80538.html
1157,1,Crema de cacahuete 100% crunchy Be Plus 500g,3.2,0.5,,BE PLUS,Cacao,https://www.ahorramas.com/crema-de-cacahuete-100-crunchy-be-plus-500g-68315.html
1158,1,Bizcocho Laly sin lactosa y sin azúcar 450g,2.55,0.45,,LALY,Bizcochos y tartas,https://www.ahorramas.com/bizcocho-laly-sin-lactosa-y-sin-azucar-450g-58106.html
1159,1,Semillas de chía Bio Ecocesta 160g,1.91,0.16,,ECOCESTA,,https://www.ahorramas.com/semillas-de-chia-bio-ecocesta-160g-61320.html
1160,1,Cereales integrales Alipende 500g copos con frutos rojos,2.8,0.5,,ALIPENDE,Cereales,https://www.ahorramas.com/cereales-integrales-alipende-500g-copos-con-frutos-rojos-55254.html
1161,1,Galleta Cuétara 600g hojaldrada ideal para repostería,3.47,0.6,,CUETARA,Galletas,https://www.ahorramas.com/galleta-cuetara-600g-hojaldrada-ideal-para-reposteria-56807.html
1162,1,Levadura fresca Levanova 50g,0.5,0.05,,LEVANOVA,Levaduras,https://www.ahorramas.com/levadura-fresca-levanova-50g-77084.html
1163,1,Galleta de fibra Tostarica Cuétara 570g,3.46,0.57,,TOSTARICA,Galletas,https://www.ahorramas.com/galleta-de-fibra-tostarica-cuetara-570g-68417.html
1164,1,Harina de fuerza para repostería Zamorana 1kg,1.2,1.0,,ZAMORANA,Harina,https://www.ahorramas.com/harina-de-fuerza-para-reposteria-zamorana-1kg-44518.html
1165,1,Salmorejo Alipende 330ml pack 3,2.5,0.99,0.99,ALIPENDE,Gazpacho y salmorejo,https://www.ahorramas.com/salmorejo-alipende-330ml-pack-3-65139.html
1166,1,Garbanzo pedrosillano cocido Miau 400g,1.06,0.4,,MIAU,Legumbres,https://www.ahorramas.com/garbanzo-pedrosillano-cocido-miau-400g-55743.html
1167,1,Canelones Alipende 375g carne con bechamel,2.25,0.38,,ALIPENDE,"Arroz, pasta, noodles",https://www.ahorramas.com/canelones-alipende-375g-carne-con-bechamel-45606.html
1168,1,Pasta fresca tortellini Alipende 250g relleno de carne,1.72,0.25,,ALIPENDE,"Arroz, pasta, noodles",https://www.ahorramas.com/pasta-fresca-tortellini-alipende-250g-relleno-de-carne-43480.html
1169,1,Fideos orientales Mr Noodles 85g pollo,0.76,0.09,,MR. NOODLES,"Arroz, pasta, noodles",https://www.ahorramas.com/fideos-orientales-mr-noodles-85g-pollo-37978.html
1170,1,Copos de avena integrales ecológicos Alipende 1kg suave,2.99,1.0,,ALIPENDE,Cereales,https://www.ahorramas.com/copos-de-avena-integrales-ecologicos-alipende-1kg-suave-74133.html
1171,1,Kebab durum La Broche 250g,3.15,0.25,,LA BROCHE,"Sandwich, wraps y roscas",https://www.ahorramas.com/kebab-durum-la-broche-250g-35543.html
1172,1,Golosinas Alipende 200g moras,1.15,0.2,,ALIPENDE,Golosinas y regaliz,https://www.ahorramas.com/golosinas-alipende-200g-moras-84444.html
1173,1,Chocolate con leche cheesecake Milka 300g,3.39,0.3,,MILKA,Tabletas,https://www.ahorramas.com/chocolate-con-leche-cheesecake-milka-300g-49450.html
1174,1,Colorante alimentario Alipende 270g,1.69,0.27,,ALIPENDE,Especias,https://www.ahorramas.com/colorante-alimentario-alipende-270g-81505.html
1175,1,Tortas de aceite Inés Rosales 180g,1.79,0.18,,INES ROSALES,"Sobaos, tortas y gofres",https://www.ahorramas.com/tortas-de-aceite-ines-rosales-180g-47087.html
1176,1,Sopa Frozen Knorr 41g,0.99,0.04,,KNORR,Sopas y caldos,https://www.ahorramas.com/sopa-frozen-knorr-41g-57491.html
1177,1,Chocolate negro sin gluten Alipende 200g para fundir,1.15,0.2,,ALIPENDE,Tabletas,https://www.ahorramas.com/chocolate-negro-sin-gluten-alipende-200g-para-fundir-48239.html
1178,1,Galletas Filipinos 93g + 35g gratis chocolate blanco,1.2,0.13,,FILIPINOS,Galletas,https://www.ahorramas.com/galletas-filipinos-93g-35g-gratis-chocolate-blanco-56186.html
1179,1,Vinagre bio Manuel Busto 500ml sidra manzana,3.09,0.8,,M.BUSTO,Vinagres,https://www.ahorramas.com/vinagre-bio-manuel-busto-500ml-sidra-manzana-44180.html
1180,1,Golosinas Fini 200g nubes marsh mallows,1.75,0.2,,FINI,Golosinas y regaliz,https://www.ahorramas.com/golosinas-fini-200g-nubes-marsh-mallows-24024.html
1181,1,Pizza artesana jamón y queso Alipende 400g,2.99,0.4,,ALIPENDE,Pizzas y masas,https://www.ahorramas.com/pizza-artesana-jamon-y-queso-alipende-400g-45090.html
1182,1,Palmeras de hojaldre Jesús 300g recubiertas de miel,2.79,0.3,,JESUS,Palmeras y hojaldres,https://www.ahorramas.com/palmeras-de-hojaldre-jesus-300g-recubiertas-de-miel-74053.html
1183,1,Mejillon Alipende 65g 13/18 salsa vieira,1.6,0.07,,ALIPENDE,Mejillones,https://www.ahorramas.com/mejillon-alipende-65g-13-18-salsa-vieira-83604.html
1184,1,Pizza Casa Tarradellas 400g carbonara,3.19,0.4,,CASA TARRADELLAS,Pizzas y masas,https://www.ahorramas.com/pizza-casa-tarradellas-400g-carbonara-78100.html
1185,1,Cereales en copos integrales Alipende 500g de chocolate,2.39,0.5,,ALIPENDE,Cereales,https://www.ahorramas.com/cereales-en-copos-integrales-alipende-500g-de-chocolate-55253.html
1186,1,Cereales choco Krispies Kellogg´s 450g,3.0,0.45,,KELLOGG'S,Cereales,https://www.ahorramas.com/cereales-choco-krispies-kelloggs-450g-60777.html
1187,1,Aceitunas rellenas Alipende 150g suave reducido en sal,1.05,0.15,,ALIPENDE,Aceitunas y encurtidos,https://www.ahorramas.com/aceitunas-rellenas-alipende-150g-suave-reducido-en-sal-71234.html
1188,1,Magdalenas Laly sin lactosa y sin azúcar 450g,2.55,0.45,,LALY,Magdalenas,https://www.ahorramas.com/magdalenas-laly-sin-lactosa-y-sin-azucar-450g-58111.html
1189,1,Endulzante Truvia stevia 40 sobres,2.15,0.06,,TRUVIA,"Sacarina, stevia y otros edulcorantes",https://www.ahorramas.com/endulzante-truvia-stevia-40-sobres-28080.html
1190,1,Pimientos de piquillo enteros sin gluten Alipende 390g,2.29,0.39,,ALIPENDE,Pimientos,https://www.ahorramas.com/pimientos-de-piquillo-enteros-sin-gluten-alipende-390g-82729.html
1191,1,Gelatina de fresa Alipende 2 uds 170g,1.45,0.17,,ALIPENDE,Otros ingredientes para repostería,https://www.ahorramas.com/gelatina-de-fresa-alipende-2-uds-170g-16215.html
1192,1,Mini discos Alipende 216g al cacao,1.5,0.22,,ALIPENDE,Bizcochos y tartas,https://www.ahorramas.com/mini-discos-alipende-216g-al-cacao-33587.html
1193,1,Chocolate negro sésamo excellent Lindt 100g,2.99,0.1,,LINDT,Tabletas,https://www.ahorramas.com/chocolate-negro-sesamo-excellent-lindt-100g-57504.html
1194,1,Chocolate negro 70% de cacao Lindt excellence 100g,2.99,0.1,,LINDT,Tabletas,https://www.ahorramas.com/chocolate-negro-70-de-cacao-lindt-excellence-100g-13309.html
1195,1,Chocolate negro Lindt excellence 100g flor de sal,2.99,0.1,,LINDT,Tabletas,https://www.ahorramas.com/chocolate-negro-lindt-excellence-100g-flor-de-sal-7534.html
1196,1,Puré de patata Maggi 460g,2.99,0.46,,MAGGI,Cremas y purés,https://www.ahorramas.com/pure-de-patata-maggi-460g-63396.html
1197,1,Ketchup cero Prima 265g,2.45,0.27,,PRIMA,Ketchup,https://www.ahorramas.com/ketchup-cero-prima-265g-65338.html
1198,1,Crepes Creapan 6 Unidades,2.29,0.41,,CREAPAN,Pizzas y masas,https://www.ahorramas.com/crepes-creapan-6-unidades-28377.html
1199,1,Fideos de garbanzo sin gluten Gallo nature 250g,1.77,0.25,,GALLO,Pasta,https://www.ahorramas.com/fideos-de-garbanzo-sin-gluten-gallo-nature-250g-47271.html
1200,1,Pan de gamba Zanuy 50g,1.0,0.05,,ZANUY,Comida internacional,https://www.ahorramas.com/pan-de-gamba-zanuy-50g-21184.html
1201,1,Crema de membrillo extra San Lorenzo 400g artesano,2.95,0.4,,SAN LORENZO,"Membrillo, cabello de ángel y polen",https://www.ahorramas.com/crema-de-membrillo-extra-san-lorenzo-400g-artesano-39129.html
1202,1,Barrita de chocolate Kinder 6u maxi,1.99,0.13,,KINDER,Chocolatinas,https://www.ahorramas.com/barrita-de-chocolate-kinder-6u-maxi-60981.html
1203,1,Mejillon Orbe 69g 6/8 en escabeche,2.25,0.07,,ORBE,Mejillones,https://www.ahorramas.com/mejillon-orbe-69g-6-8-en-escabeche-14258.html
1204,1,Papel para filtro de café Melitta 40 unidades,2.25,0.1,,MELITTA,,https://www.ahorramas.com/papel-para-filtro-de-cafe-melitta-40-unidades-32839.html
1205,1,Aceitunas sin hueso Alipende 400g,2.1,0.4,,ALIPENDE,Aceitunas y encurtidos,https://www.ahorramas.com/aceitunas-sin-hueso-alipende-400g-71224.html
1206,1,Bicarbonato Alipende 250g,0.85,0.25,,ALIPENDE,Sal de frutas y bicarbonato,https://www.ahorramas.com/bicarbonato-alipende-250g-50988.html
1207,1,Macarrones Carretilla 325g boloñesa,2.89,0.33,,CARRETILLA,"Arroz, pasta, noodles",https://www.ahorramas.com/macarrones-carretilla-325g-bolonesa-2648.html
1208,1,Fideuá Carretilla 250g,2.89,0.25,,CARRETILLA,"Arroz, pasta, noodles",https://www.ahorramas.com/fideua-carretilla-250g-11617.html
1209,1,Berberechos Dani pequeños 58g al natural,3.25,0.06,,DANI,"Berberechos, navajas y zamburiñas",https://www.ahorramas.com/berberechos-dani-pequenos-58g-al-natural-9785.html
1210,1,Patatas bravas mesa lista 450g,2.29,0.45,,MESALISTA,"Tortillas de patata, bravas y croquetas",https://www.ahorramas.com/patatas-bravas-mesa-lista-450g-83530.html
1211,1,Corn flakes bio sin azúcar añadido Esgir 330g,2.45,0.33,,ESGIR,,https://www.ahorramas.com/corn-flakes-bio-sin-azucar-anadido-esgir-330g-8259.html
1212,1,Magdalenas Arenas 300g,1.69,0.3,,ARENAS,Magdalenas,https://www.ahorramas.com/magdalenas-arenas-300g-43663.html
1213,1,Mejillon Calvo pack 3 en escabeche,2.85,0.12,,CALVO,Mejillones,https://www.ahorramas.com/mejillon-calvo-pack-3-en-escabeche-9731.html
1214,1,Snack de patata Black Bag 85g palitos,1.05,0.09,,BLACK BAG,Patatas fritas,https://www.ahorramas.com/snack-de-patata-black-bag-85g-palitos-51418.html
1215,1,Edulcorante líquido Alipende 200ml,1.15,0.2,,ALIPENDE,"Sacarina, stevia y otros edulcorantes",https://www.ahorramas.com/edulcorante-liquido-alipende-200ml-72113.html
1216,1,Gnocchi de patata Rana 400g,2.35,0.4,,RANA,"Arroz, pasta, noodles",https://www.ahorramas.com/gnocchi-de-patata-rana-400g-67003.html
1217,1,Pluma ecológica Romero 500g nº4,1.23,0.5,,ROMERO,Pasta,https://www.ahorramas.com/pluma-ecologica-romero-500g-n4-44412.html
1218,1,Tortitas de avena y arroz Vitalday 82g chocolate,1.6,0.08,,VITALDAY,,https://www.ahorramas.com/tortitas-de-avena-y-arroz-vitalday-82g-chocolate-43393.html
1219,1,Guisantes con zanahoria y jamon Alipende 300g,1.99,0.3,,ALIPENDE,Vegetal,https://www.ahorramas.com/guisantes-con-zanahoria-y-jamon-alipende-300g-35188.html
1220,1,Harina de arroz sin gluten Dacsa 500g,1.16,0.5,,DACSA,Harina,https://www.ahorramas.com/harina-de-arroz-sin-gluten-dacsa-500g-3277.html
1221,1,Mermelada sin azucar añadido Helios pack 10 melocoton,1.79,0.2,,HELIOS,Mermelada,https://www.ahorramas.com/mermelada-sin-azucar-anadido-helios-pack-10-melocoton-71981.html
1222,1,Slim pasta 200g fettuccine,2.55,0.2,,SLIM PASTA,Control de peso,https://www.ahorramas.com/slim-pasta-200g-fettuccine-37975.html
1223,1,Melocoton en almibar s/gluten s/azucar Alipende 480g,2.7,0.48,,ALIPENDE,Fruta en almíbar,https://www.ahorramas.com/melocoton-en-almibar-s-gluten-s-azucar-alipende-480g-76793.html
1224,1,Pipa cruda pelada Alipende 200g,1.11,0.2,,ALIPENDE,Frutos secos,https://www.ahorramas.com/pipa-cruda-pelada-alipende-200g-55748.html
1225,1,Magdalenas sin azúcar añadido La Bella Easo 232g,2.69,0.23,,LA BELLA EASO,Magdalenas,https://www.ahorramas.com/magdalenas-sin-azucar-anadido-la-bella-easo-232g-27113.html
1226,1,Paellero Carmencita 20g 5 sobres,2.69,0.02,,CARMENCITA,Especias,https://www.ahorramas.com/paellero-carmencita-20g-5-sobres-52038.html
1227,1,Masa de empanadilla buitoni 160g,1.1,0.16,,LA COCINERA,Pizzas y masas,https://www.ahorramas.com/masa-de-empanadilla-buitoni-160g-55775.html
1228,1,Tomate frito creaciones Orlando 495g receta suave,1.99,0.49,,ORLANDO,Tomate,https://www.ahorramas.com/tomate-frito-creaciones-orlando-495g-receta-suave-37065.html
1229,1,Pluma Gallo 500g nº3,1.33,0.45,,GALLO,Pasta,https://www.ahorramas.com/pluma-gallo-500g-n3-56841.html
1230,1,Lenteja Vega Verde 1kg,2.2,1.0,,VEGA VERDE,Legumbres,https://www.ahorramas.com/lenteja-vega-verde-1kg--65697.html
1231,1,Cebolla frita Hida pack 2 155g,1.69,0.31,,HIDA,Otras verduras,https://www.ahorramas.com/cebolla-frita-hida-pack-2-155g-82469.html
1232,1,Preparado tortilla patata mesalista 500g cebolla,2.15,0.5,,MESALISTA,"Tortillas de patata, bravas y croquetas",https://www.ahorramas.com/preparado-tortilla-patata-mesalista-500g-cebolla-41245.html
1233,1,Tomate tumaca al natural Alipende pack 2,1.65,0.37,,ALIPENDE,Tomate,https://www.ahorramas.com/tomate-tumaca-al-natural-alipende-pack-2-81753.html
1234,1,Galleta sándwich Alipende 252g chocolate blanco,1.3,0.25,,ALIPENDE,Galletas,https://www.ahorramas.com/galleta-sandwich-alipende-252g-chocolate-blanco-74732.html
1235,1,Café soluble descafeinado Nescafé 10 sobres mezcla,1.3,0.03,,NESCAFE,Cafés,https://www.ahorramas.com/cafe-soluble-descafeinado-nescafe-10-sobres-mezcla-45485.html
1236,1,Tortilla de trigo wraps cereales y semillas Mission 6 unidades,2.59,,,,Comida internacional,https://www.ahorramas.com/tortilla-de-trigo-wraps-cereales-y-semillas-mission-6-unidades%0A-68882.html
1237,1,Patatas fritas lisas Alipende 300g,1.39,0.3,,ALIPENDE,Patatas fritas,https://www.ahorramas.com/patatas-fritas-lisas-alipende-300g-82807.html
1238,1,Mollete La Molletería multicereales 2 uds 160g,0.99,0.16,,LA MOLLETERIA,Pan precocinado,https://www.ahorramas.com/mollete-la-molleteria-multicereales-2-uds-160g-52532.html
1239,1,Tortas de hojaldre Alipende 400g,1.6,0.4,,ALIPENDE,"Sobaos, tortas y gofres",https://www.ahorramas.com/tortas-de-hojaldre-alipende-400g-79149.html
1240,1,Galleta de barquillo artinata 210g,2.55,0.21,,ARTIACH,Barquillos,https://www.ahorramas.com/galleta-de-barquillo-artinata-210g-42785.html
1241,1,Donettes 8 uds clásicos,2.55,0.15,,DONETTES,Berlinas de chocolate y glaseadas,https://www.ahorramas.com/donettes-8-uds-clasicos-66076.html
1242,1,Patatas fritas lays 150g campesina,1.95,0.15,,LAY'S,Patatas fritas,https://www.ahorramas.com/patatas-fritas-lays-150g-campesina-78951.html
1243,1,Salsa Alipende 300g cheddar,1.75,0.3,,ALIPENDE,Snacks,https://www.ahorramas.com/salsa-alipende-300g-cheddar-43635.html
1244,1,Harina de trigo ecológica Molino De Cerecinos 500g,0.95,0.5,,MOLINO DE CERECINOS,Harina,https://www.ahorramas.com/harina-de-trigo-ecologica-molino-de-cerecinos-500g-27936.html
1245,1,Migas de pan Manvi-Fegopan 500g,2.3,0.5,,MANVI,Pan rallado,https://www.ahorramas.com/migas-de-pan-manvi-fegopan-500g-79055.html
1246,1,Bizcocho Alipende 400g al huevo,1.85,0.4,,ALIPENDE,Bizcochos y tartas,https://www.ahorramas.com/bizcocho-alipende-400g-al-huevo-47727.html
1247,1,Zanahoria baby Alipende tarro de cristal 215g,1.25,0.21,,ALIPENDE,"Maíz, guisantes y zanahoria",https://www.ahorramas.com/zanahoria-baby-alipende-tarro-de-cristal-215g-25985.html
1248,1,Guisantes extra finos categoría primera Alipende 230g,1.25,0.23,,ALIPENDE,"Maíz, guisantes y zanahoria",https://www.ahorramas.com/guisantes-extra-finos-categoria-primera-alipende-230g-71249.html
1249,1,Esparragos verdes calibre delgado Alipende 100g,1.25,0.1,,ALIPENDE,Espárragos,https://www.ahorramas.com/esparragos-verdes-calibre-delgado-alipende-100g-82750.html
1250,1,Mini tostas Mastrigo 120g con pasas y miel,1.3,0.12,,MASTRIGO GOURMET,Pan tostado y Biscotes,https://www.ahorramas.com/mini-tostas-mastrigo-120g-con-pasas-y-miel-34006.html
1251,1,Bagels Bimbo clásico para dulce y salado 4 uds,2.49,,,BIMBO,,https://www.ahorramas.com/bagels-bimbo-clasico-para-dulce-y-salado-4-uds-42671.html
1252,1,Tortitas de arroz integral Bicentury 130g chocolate,2.49,0.13,,BICENTURY,,https://www.ahorramas.com/tortitas-de-arroz-integral-bicentury-130g-chocolate-80163.html
1253,1,Tortitas arroz choco leche y avellanas Bicentury 142g,2.49,0.14,,BICENTURY,,https://www.ahorramas.com/tortitas-arroz-choco-leche-y-avellanas-bicentury-142g-38565.html
1254,1,Pasta oriental fusian Maggi 71g curry,0.89,0.07,,MAGGI,"Arroz, pasta, noodles",https://www.ahorramas.com/pasta-oriental-fusian-maggi-71g-curry-30939.html
1255,1,Cocktail de encurtidos Alipende 370g,2.45,0.37,,ALIPENDE,Aceitunas y encurtidos,https://www.ahorramas.com/cocktail-de-encurtidos-alipende-370g-60691.html
1256,1,Corn flakes sin gluten Alipende 400g,1.65,0.4,,ALIPENDE,,https://www.ahorramas.com/corn-flakes-sin-gluten-alipende-400g-55319.html
1257,1,Cóctel mix picoteo Alipende 250g,1.25,0.25,,ALIPENDE,Frutos secos,https://www.ahorramas.com/coctel-mix-picoteo-alipende-250g-85124.html
1258,1,Tortas de aceite Alipende 180g,1.25,0.25,,ALIPENDE,"Sobaos, tortas y gofres",https://www.ahorramas.com/tortas-de-aceite-alipende-180g-56225.html
1259,1,Panela caña integral origen colombia eco Azucarera 200g,1.25,0.2,,AZUCARERA,Azúcar Moreno y de caña,https://www.ahorramas.com/panela-cana-integral-origen-colombia-eco-azucarera-200g-46166.html
1260,1,Crema verduras sin gluten La Huerta 300ml,1.45,0.3,,DON SIMON,Cremas y purés,https://www.ahorramas.com/crema-verduras-sin-gluten-la-huerta-300ml-40284.html
1261,1,Cereales Alipende 500g bolas con cacao,1.45,0.5,,ALIPENDE,Cereales,https://www.ahorramas.com/cereales-alipende-500g-bolas-con-cacao-29650.html
1262,1,Pipas tostadas con leña Manzanares 360g,2.15,0.36,,MANZANARES,Frutos secos,https://www.ahorramas.com/pipas-tostadas-con-lena-manzanares-360g--16744.html
1263,1,Barquillo cubanito Rume 100g,1.59,0.1,,RUME,Barquillos,https://www.ahorramas.com/barquillo-cubanito-rume-100g-39733.html
1264,1,Coco Alipende rallado 80g,0.66,0.08,,ALIPENDE,Frutos secos,https://www.ahorramas.com/coco-alipende-rallado-80g-85109.html
1265,1,Vinagre Ecológico al pedro ximénez Parras 250ml,2.35,0.25,,PARRAS,Vinagres,https://www.ahorramas.com/vinagre-ecologico-al-pedro-ximenez-parras-250ml-331.html
1266,1,Letras Alipende 500g,0.76,0.5,,ALIPENDE,Pasta,https://www.ahorramas.com/letras-alipende-500g-49689.html
1267,1,Golosina sin gluten Fini 85g beans,0.75,0.09,,FINI,Golosinas y regaliz,https://www.ahorramas.com/golosina-sin-gluten-fini-85g-beans-39665.html
1268,1,Mermelada sin azucar añadido Helios pack 10 fresa,1.79,0.2,,HELIOS,Mermelada,https://www.ahorramas.com/mermelada-sin-azucar-anadido-helios-pack-10-fresa-71980.html
1269,1,Crema de cacao y avellana dúo Alipende 500g,1.99,0.5,,ALIPENDE,Cacao,https://www.ahorramas.com/crema-de-cacao-y-avellana-duo-alipende-500g-59232.html
1270,1,Sésamo Alipende 49g ajonjoli,0.75,0.05,,ALIPENDE,Especias,https://www.ahorramas.com/sesamo-alipende-49g-ajonjoli-19389.html
1271,1,Manzanilla Hornimans 25u,2.29,0.03,,HORNIMANS,Infusiones,https://www.ahorramas.com/manzanilla-hornimans-25u-44110.html
1272,1,Hogaza de maíz y pasas 550g,2.29,0.5,,,Pan de horno,https://www.ahorramas.com/hogaza-de-maiz-y-pasas-550g-54572.html
1273,1,Garbanzo cocido Alipende 215g,0.7,0.3,,ALIPENDE,Legumbres,https://www.ahorramas.com/garbanzo-cocido-alipende-215g-60130.html
1274,1,Cereales crujientes Alipende 500g trigo con miel,1.59,0.5,,ALIPENDE,Cereales,https://www.ahorramas.com/cereales-crujientes-alipende-500g-trigo-con-miel-37948.html
1275,1,Menestra de verduras s/gluten Alipende 300g,1.79,0.3,,ALIPENDE,Vegetal,https://www.ahorramas.com/menestra-de-verduras-s-gluten-alipende-300g-35189.html
1276,1,Serranitos de pan Alipende 200g,0.67,0.2,,ALIPENDE,Pan de picos y Colines,https://www.ahorramas.com/serranitos-de-pan-alipende-200g-66999.html
1277,1,Crema vichyssoise Knorr 500ml con puerro y patata,2.25,0.51,,KNORR,Cremas y purés,https://www.ahorramas.com/crema-vichyssoise-knorr-500ml-con-puerro-y-patata-15416.html
1278,1,Cacao soluble sin gluten Alipende 500g,2.25,0.5,,ALIPENDE,Cacao,https://www.ahorramas.com/cacao-soluble-sin-gluten-alipende-500g-57072.html
1279,1,Cominos Alipende 45g molidos,0.75,0.04,,ALIPENDE,Especias,https://www.ahorramas.com/cominos-alipende-45g-molidos-81448.html
1280,1,Gofre de azúcar Sweetkery cacao 300g,2.25,0.3,,SWEETKERY,"Sobaos, tortas y gofres",https://www.ahorramas.com/gofre-de-azucar-sweetkery-cacao-300g-60637.html
1281,1,Galleta rellena Príncipe 250g maxichoc,2.25,0.25,,PRINCIPE,Galletas,https://www.ahorramas.com/galleta-rellena-principe-250g-maxichoc-28812.html
1282,1,Galleta Alipende 800g tostada,1.7,0.8,,ALIPENDE,Galletas,https://www.ahorramas.com/galleta-alipende-800g-tostada-73359.html
1283,1,Pimiento morron Alipende lata 125g entero,1.1,0.13,,ALIPENDE,Pimientos,https://www.ahorramas.com/pimiento-morron-alipende-lata-125g-entero-85003.html
1284,1,Tortitas de maíz Bicentury 123g tomate y aceite,2.19,0.12,,BICENTURY,,https://www.ahorramas.com/tortitas-de-maiz-bicentury-123g-tomate-y-aceite-7911.html
